q_train_67	osm_node_4320739265	2
q_train_67	osm_node_2502364790	1
q_train_68	osm_node_2300653659	2
q_train_68	osm_node_2299275623	1
q_train_69	osm_node_4723028350	2
q_train_69	osm_node_5065256554	1
q_train_70	osm_node_3719364927	2
q_train_70	osm_node_822472554	1
q_train_71	osm_node_2079340113	2
q_train_71	osm_node_3565821699	1
q_train_72	osm_node_1734796339	2
q_train_72	osm_node_2509111852	1
q_train_73	osm_node_2686289162	2
q_train_73	osm_node_2389597407	1
q_train_74	osm_node_2158524768	2
q_train_74	osm_node_1636130042	1
q_train_75	osm_node_1715392874	2
q_train_75	osm_node_288364432	1
q_train_76	osm_node_1966082937	2
q_train_76	osm_node_1636748703	1
q_train_77	osm_node_3485900362	2
q_train_77	osm_node_3595641493	1
q_train_78	osm_node_1821071281	2
q_train_78	osm_node_2131739227	1
q_train_79	osm_node_938207614	2
q_train_79	osm_node_4368829496	1
q_train_80	osm_node_1640318421	2
q_train_80	osm_node_1491675210	1
q_train_81	osm_node_2080064485	2
q_train_81	osm_node_971877952	1
q_train_82	osm_node_1933559115	2
q_train_82	osm_node_992370864	1
q_train_83	osm_node_1438759975	2
q_train_83	osm_node_1621643336	1
q_train_84	osm_node_3924562557	2
q_train_84	osm_node_2209579883	1
q_train_85	osm_node_2309355555	2
q_train_85	osm_node_428506422	1
q_train_86	osm_node_2300585374	2
q_train_86	osm_node_2133154461	1
q_train_87	osm_node_2320412373	2
q_train_87	osm_node_1932142082	1
q_train_88	osm_node_710392231	2
q_train_88	osm_node_4124935591	1
q_train_89	osm_node_814723210	2
q_train_89	osm_node_938504578	1
q_train_90	osm_node_765068443	2
q_train_90	osm_node_2418933133	1
q_train_91	osm_node_3521290858	2
q_train_91	osm_node_2299215172	1
q_train_92	osm_node_1809622284	2
q_train_92	osm_node_2326883004	1
q_train_93	osm_node_758151772	2
q_train_93	osm_node_297416822	1
q_train_94	osm_node_1883304589	2
q_train_94	osm_node_1969884759	1
q_train_95	osm_node_2264301609	2
q_train_95	osm_node_287220279	1
q_train_96	osm_node_600728137	2
q_train_96	osm_node_4529110097	1
q_train_97	osm_node_465483323	2
q_train_97	osm_node_2285507011	1
q_train_98	osm_node_2004398267	2
q_train_98	osm_node_2290063969	1
q_train_99	osm_node_3585535497	2
q_train_99	osm_node_2326980340	1
q_train_100	osm_node_4353548258	2
q_train_100	osm_node_5603039945	1
q_train_101	osm_node_772804345	2
q_train_101	osm_node_2290084412	1
q_train_102	osm_node_296924658	2
q_train_102	osm_node_297253620	1
q_train_103	osm_node_2038185960	2
q_train_103	osm_node_1891359776	1
q_train_104	osm_node_2157073462	2
q_train_104	osm_node_2050781183	1
q_train_105	osm_node_765068437	2
q_train_105	osm_node_2183715459	1
q_train_106	osm_node_2599328569	2
q_train_106	osm_node_2315713909	1
q_train_107	osm_node_951559045	2
q_train_107	osm_node_1687133968	1
q_train_108	osm_node_1445343074	2
q_train_108	osm_node_699583366	1
q_train_109	osm_node_2209579883	2
q_train_109	osm_node_2300585374	1
q_train_110	osm_node_4718097633	2
q_train_110	osm_node_2072414429	1
q_train_111	osm_node_1839277465	2
q_train_111	osm_node_735116712	1
q_train_112	osm_node_3479000153	2
q_train_112	osm_node_3949396627	1
q_train_113	osm_node_3874634072	2
q_train_113	osm_node_710392231	1
q_train_114	osm_node_4483537694	2
q_train_114	osm_node_4934728321	1
q_train_115	osm_node_868251934	2
q_train_115	osm_node_599241166	1
q_train_116	osm_node_975781269	2
q_train_116	osm_node_688657370	1
q_train_117	osm_node_4652695193	2
q_train_117	osm_node_5215108325	1
q_train_118	osm_node_1354660301	2
q_train_118	osm_node_4237183403	1
q_train_119	osm_node_4655187489	2
q_train_119	osm_node_1205641025	1
q_train_120	osm_node_3118160743	2
q_train_120	osm_node_2136747463	1
q_train_121	osm_node_3318159337	2
q_train_121	osm_node_4999420362	1
q_train_122	osm_node_2431023948	2
q_train_122	osm_node_2389597390	1
q_train_123	osm_node_391133268	2
q_train_123	osm_node_2081845524	1
q_train_124	osm_node_1936813555	2
q_train_124	osm_node_4999420362	1
q_train_125	osm_node_5115719774	2
q_train_125	osm_node_1935067681	1
q_train_126	osm_node_576880154	2
q_train_126	osm_node_3593740897	1
q_train_127	osm_node_4272867693	2
q_train_127	osm_node_671065101	1
q_train_128	osm_node_506041250	2
q_train_128	osm_node_2246689270	1
q_train_129	osm_node_820399674	2
q_train_129	osm_node_3294062828	1
q_train_130	osm_node_598171376	2
q_train_130	osm_node_287009891	1
q_train_131	osm_node_288133694	2
q_train_131	osm_node_573262199	1
q_train_132	osm_node_2828809276	2
q_train_132	osm_node_4169245889	1
q_train_133	osm_node_982125489	2
q_train_133	osm_node_4292149889	1
q_train_134	osm_node_2157074785	2
q_train_134	osm_node_2294530586	1
q_train_135	osm_node_2564191105	2
q_train_135	osm_node_2298275320	1
q_train_136	osm_node_2320354653	2
q_train_136	osm_node_1438759971	1
q_train_137	osm_node_1490859090	2
q_train_137	osm_node_2293295567	1
q_train_138	osm_node_2546393798	2
q_train_138	osm_node_2309361671	1
q_train_139	osm_node_797782961	2
q_train_139	osm_node_729665585	1
q_train_140	osm_node_2293447248	2
q_train_140	osm_node_953712729	1
q_train_141	osm_node_1286756153	2
q_train_141	osm_node_602389244	1
q_train_142	osm_node_2315713046	2
q_train_142	osm_node_3967536925	1
q_train_143	osm_node_2293427531	2
q_train_143	osm_node_1536710635	1
q_train_144	osm_node_287182947	2
q_train_144	osm_node_2190745398	1
q_train_145	osm_node_2296898952	2
q_train_145	osm_node_3294062838	1
q_train_146	osm_node_1891357372	2
q_train_146	osm_node_1687831709	1
q_train_147	osm_node_3089012688	2
q_train_147	osm_node_2276821260	1
q_train_148	osm_node_701817631	2
q_train_148	osm_node_2771835158	1
q_train_149	osm_node_2119241449	2
q_train_149	osm_node_2449021135	1
q_train_150	osm_node_2170813096	2
q_train_150	osm_node_4250167289	1
q_train_151	osm_node_559373275	2
q_train_151	osm_node_4272867693	1
q_train_152	osm_node_4940602327	2
q_train_152	osm_node_1319170089	1
q_train_153	osm_node_1687133708	2
q_train_153	osm_node_2312807384	1
q_train_154	osm_node_2458956658	2
q_train_154	osm_node_2276817909	1
q_train_155	osm_node_2264304744	2
q_train_155	osm_node_3686529426	1
q_train_156	osm_node_1798841218	2
q_train_156	osm_node_4100928786	1
q_train_157	osm_node_1917148465	2
q_train_157	osm_node_4925409723	1
q_train_158	osm_node_686516304	2
q_train_158	osm_node_1306527952	1
q_train_159	osm_node_816418040	2
q_train_159	osm_node_2201696261	1
q_train_160	osm_node_2310948766	2
q_train_160	osm_node_2293346912	1
q_train_161	osm_node_1536710638	2
q_train_161	osm_node_2326982732	1
q_train_162	osm_node_756766816	2
q_train_162	osm_node_2088030527	1
q_train_163	osm_node_2299085257	2
q_train_163	osm_node_2326981813	1
q_train_164	osm_node_1937790342	2
q_train_164	osm_node_2029429802	1
q_train_165	osm_node_961344343	2
q_train_165	osm_node_1889629704	1
q_train_166	osm_node_3523474793	2
q_train_166	osm_node_1638986498	1
q_train_167	osm_node_2276826342	2
q_train_167	osm_node_2509111870	1
q_train_168	osm_node_4333187450	2
q_train_168	osm_node_1886377563	1
q_train_169	osm_node_5492601621	2
q_train_169	osm_node_1933559115	1
q_train_170	osm_node_735116733	2
q_train_170	osm_node_1745607588	1
q_train_171	osm_node_2300367576	2
q_train_171	osm_node_2192369220	1
q_train_172	osm_node_1190561428	2
q_train_172	osm_node_2072415235	1
q_train_173	osm_node_3595913285	2
q_train_173	osm_node_2246464279	1
q_train_174	osm_node_1735949993	2
q_train_174	osm_node_1809622284	1
q_train_175	osm_node_4124937091	2
q_train_175	osm_node_2026044796	1
q_train_176	osm_node_2294580351	2
q_train_176	osm_node_574400231	1
q_train_177	osm_node_1889629704	2
q_train_177	osm_node_2326986086	1
q_train_178	r_shibuya_veggie	2
q_train_178	r_shibuya_blossom	1
q_train_179	osm_node_2300546415	2
q_train_179	osm_node_2138576974	1
q_train_180	osm_node_288743264	2
q_train_180	osm_node_2125135137	1
q_train_181	osm_node_2246454426	2
q_train_181	osm_node_1737831342	1
q_train_182	osm_node_675753365	2
q_train_182	osm_node_2546393798	1
q_train_183	osm_node_4727622188	2
q_train_183	osm_node_1968287020	1
q_train_184	osm_node_2688040818	2
q_train_184	osm_node_2301016482	1
q_train_185	osm_node_5075172121	2
q_train_185	osm_node_4940606229	1
q_train_186	osm_node_2324125705	2
q_train_186	osm_node_2892814501	1
q_train_187	osm_node_4308464440	2
q_train_187	osm_node_2303489729	1
q_train_188	osm_node_2300546415	2
q_train_188	osm_node_893125424	1
q_train_189	osm_node_2142232511	2
q_train_189	osm_node_1636167126	1
q_train_190	osm_node_2365435295	2
q_train_190	osm_node_804816892	1
q_train_191	osm_node_2300691641	2
q_train_191	osm_node_1752070580	1
q_train_192	osm_node_3549333457	2
q_train_192	osm_node_803877965	1
q_train_193	osm_node_4428036591	2
q_train_193	osm_node_4980827690	1
q_train_194	osm_node_3153646547	2
q_train_194	osm_node_3604260825	1
q_train_195	osm_node_2052484358	2
q_train_195	osm_node_5067075567	1
q_train_196	osm_node_1862999935	2
q_train_196	osm_node_3135025615	1
q_train_197	osm_node_2298263229	2
q_train_197	osm_node_297672928	1
q_train_198	osm_node_2320443543	2
q_train_198	osm_node_1052139617	1
q_train_199	osm_node_2201696261	2
q_train_199	osm_node_2097598159	1
q_train_200	osm_node_2960671211	2
q_train_200	osm_node_839704178	1
q_train_201	osm_node_4596851189	2
q_train_201	osm_node_2204171724	1
q_train_202	osm_node_4124935589	2
q_train_202	osm_node_4308464436	1
q_train_203	osm_node_1687133949	2
q_train_203	osm_node_1891357372	1
q_train_204	osm_node_935022020	2
q_train_204	osm_node_304908625	1
q_train_205	osm_node_797782962	2
q_train_205	osm_node_5061733021	1
q_train_206	osm_node_4839323410	2
q_train_206	osm_node_4652657901	1
q_train_207	osm_node_1862999935	2
q_train_207	osm_node_1749066848	1
q_train_208	osm_node_2326986086	2
q_train_208	osm_node_4718588195	1
q_train_209	osm_node_2925671403	2
q_train_209	osm_node_2324125705	1
q_train_210	osm_node_2142236661	2
q_train_210	osm_node_5428939806	1
q_train_211	osm_node_4484756130	2
q_train_211	osm_node_4100928786	1
q_train_212	osm_node_4186581291	2
q_train_212	osm_node_979090990	1
q_train_213	osm_node_2925671403	2
q_train_213	osm_node_2105337869	1
q_train_214	osm_node_2473040918	2
q_train_214	osm_node_4442339790	1
q_train_215	osm_node_961344243	2
q_train_215	osm_node_417004358	1
q_train_216	osm_node_601599341	2
q_train_216	osm_node_4385242114	1
q_train_217	osm_node_4236761189	2
q_train_217	osm_node_4135079291	1
q_train_218	osm_node_2296910393	2
q_train_218	osm_node_2310663182	1
q_train_219	osm_node_4442339790	2
q_train_219	osm_node_2062630049	1
q_train_220	osm_node_1289179904	2
q_train_220	osm_node_3485534285	1
q_train_221	osm_node_527990900	2
q_train_221	osm_node_2833316242	1
q_train_222	osm_node_861699603	2
q_train_222	osm_node_2495743498	1
q_train_223	osm_node_2050781289	2
q_train_223	osm_node_1822580076	1
q_train_224	osm_node_953535491	2
q_train_224	osm_node_3595913285	1
q_train_225	osm_node_1840879531	2
q_train_225	osm_node_2478511090	1
q_train_226	osm_node_3294062828	2
q_train_226	osm_node_2158524768	1
q_train_227	osm_node_2310936412	2
q_train_227	osm_node_2319534603	1
q_train_228	osm_node_820360473	2
q_train_228	osm_node_1319170075	1
q_train_229	osm_node_620338103	2
q_train_229	osm_node_4459923691	1
q_train_230	osm_node_739485747	2
q_train_230	osm_node_1539076386	1
q_train_231	osm_node_2293545388	2
q_train_231	osm_node_3052029178	1
q_train_232	osm_node_1798841218	2
q_train_232	osm_node_2289927535	1
q_train_233	osm_node_1945834581	2
q_train_233	osm_node_1993131259	1
q_train_234	osm_node_1166753020	2
q_train_234	osm_node_4652695791	1
q_train_235	osm_node_2312825237	2
q_train_235	osm_node_2319184399	1
q_train_236	osm_node_4718424748	2
q_train_236	osm_node_988743083	1
q_train_237	osm_node_3537652495	2
q_train_237	osm_node_671204427	1
q_train_238	osm_node_1645714537	2
q_train_238	osm_node_765068438	1
q_train_239	osm_node_2312825237	2
q_train_239	osm_node_1862490709	1
q_train_240	osm_node_299215850	2
q_train_240	osm_node_2147379612	1
q_train_241	osm_node_3135025611	2
q_train_241	osm_node_1600714655	1
q_train_242	osm_node_2210586828	2
q_train_242	osm_node_506041253	1
q_train_243	osm_node_5115755647	2
q_train_243	osm_node_1174840355	1
q_train_244	osm_node_829922301	2
q_train_244	osm_node_300646060	1
q_train_245	osm_node_5164216916	2
q_train_245	osm_node_5045641777	1
q_train_246	osm_node_1490387018	2
q_train_246	osm_node_3686522738	1
q_train_247	osm_node_2202651476	2
q_train_247	osm_node_2326883004	1
q_train_248	osm_node_3104844882	2
q_train_248	osm_node_580366615	1
q_train_249	osm_node_995971368	2
q_train_249	osm_node_417434054	1
q_train_250	osm_node_4305877689	2
q_train_250	osm_node_2072410137	1
q_train_251	osm_node_2157073846	2
q_train_251	osm_node_758151772	1
q_train_252	osm_node_990952273	2
q_train_252	osm_node_3264649976	1
q_train_253	osm_node_4305382690	2
q_train_253	osm_node_1955167168	1
q_train_254	osm_node_774140031	2
q_train_254	osm_node_975783437	1
q_train_255	osm_node_2548201287	2
q_train_255	osm_node_5224302721	1
q_train_256	osm_node_2293447248	2
q_train_256	osm_node_735116714	1
q_train_257	osm_node_2354358957	2
q_train_257	osm_node_971466865	1
q_train_258	osm_node_2165293375	2
q_train_258	osm_node_2246473853	1
q_train_259	osm_node_5021240769	2
q_train_259	osm_node_5184934382	1
q_train_260	osm_node_288184604	2
q_train_260	osm_node_1319170075	1
q_train_261	osm_node_300477338	2
q_train_261	osm_node_2536032343	1
q_train_262	osm_node_4267857691	2
q_train_262	osm_node_2138576974	1
q_train_263	osm_node_1633788932	2
q_train_263	osm_node_988923538	1
q_train_264	osm_node_2820784412	2
q_train_264	osm_node_2299215172	1
q_train_265	osm_node_5065256554	2
q_train_265	osm_node_5096742222	1
q_train_266	osm_node_2310918124	2
q_train_266	osm_node_3521290858	1
q_train_267	osm_node_4320739265	2
q_train_267	osm_node_2502364790	1
q_train_268	osm_node_2300653659	2
q_train_268	osm_node_2299275623	1
q_train_269	osm_node_4723028350	2
q_train_269	osm_node_5065256554	1
q_train_270	osm_node_3719364927	2
q_train_270	osm_node_822472554	1
q_train_271	osm_node_2079340113	2
q_train_271	osm_node_3565821699	1
q_train_272	osm_node_1734796339	2
q_train_272	osm_node_2509111852	1
q_train_273	osm_node_2686289162	2
q_train_273	osm_node_2389597407	1
q_train_274	osm_node_2158524768	2
q_train_274	osm_node_1636130042	1
q_train_275	osm_node_1715392874	2
q_train_275	osm_node_288364432	1
q_train_276	osm_node_1966082937	2
q_train_276	osm_node_1636748703	1
q_train_277	osm_node_3485900362	2
q_train_277	osm_node_3595641493	1
q_train_278	osm_node_1821071281	2
q_train_278	osm_node_2131739227	1
q_train_279	osm_node_938207614	2
q_train_279	osm_node_4368829496	1
q_train_280	osm_node_1640318421	2
q_train_280	osm_node_1491675210	1
q_train_281	osm_node_2080064485	2
q_train_281	osm_node_971877952	1
q_train_282	osm_node_1933559115	2
q_train_282	osm_node_992370864	1
q_train_283	osm_node_1438759975	2
q_train_283	osm_node_1621643336	1
q_train_284	osm_node_3924562557	2
q_train_284	osm_node_2209579883	1
q_train_285	osm_node_2309355555	2
q_train_285	osm_node_428506422	1
q_train_286	osm_node_2300585374	2
q_train_286	osm_node_2133154461	1
q_train_287	osm_node_2320412373	2
q_train_287	osm_node_1932142082	1
q_train_288	osm_node_710392231	2
q_train_288	osm_node_4124935591	1
q_train_289	osm_node_814723210	2
q_train_289	osm_node_938504578	1
q_train_290	osm_node_765068443	2
q_train_290	osm_node_2418933133	1
q_train_291	osm_node_3521290858	2
q_train_291	osm_node_2299215172	1
q_train_292	osm_node_1809622284	2
q_train_292	osm_node_2326883004	1
q_train_293	osm_node_758151772	2
q_train_293	osm_node_297416822	1
q_train_294	osm_node_1883304589	2
q_train_294	osm_node_1969884759	1
q_train_295	osm_node_2264301609	2
q_train_295	osm_node_287220279	1
q_train_296	osm_node_600728137	2
q_train_296	osm_node_4529110097	1
q_train_297	osm_node_465483323	2
q_train_297	osm_node_2285507011	1
q_train_298	osm_node_2004398267	2
q_train_298	osm_node_2290063969	1
q_train_299	osm_node_3585535497	2
q_train_299	osm_node_2326980340	1
q_train_300	osm_node_4353548258	2
q_train_300	osm_node_5603039945	1
q_train_301	osm_node_772804345	2
q_train_301	osm_node_2290084412	1
q_train_302	osm_node_296924658	2
q_train_302	osm_node_297253620	1
q_train_303	osm_node_2038185960	2
q_train_303	osm_node_1891359776	1
q_train_304	osm_node_2157073462	2
q_train_304	osm_node_2050781183	1
q_train_305	osm_node_765068437	2
q_train_305	osm_node_2183715459	1
q_train_306	osm_node_2599328569	2
q_train_306	osm_node_2315713909	1
q_train_307	osm_node_951559045	2
q_train_307	osm_node_1687133968	1
q_train_308	osm_node_1445343074	2
q_train_308	osm_node_699583366	1
q_train_309	osm_node_2209579883	2
q_train_309	osm_node_2300585374	1
q_train_310	osm_node_4718097633	2
q_train_310	osm_node_2072414429	1
q_train_311	osm_node_1839277465	2
q_train_311	osm_node_735116712	1
q_train_312	osm_node_3479000153	2
q_train_312	osm_node_3949396627	1
q_train_313	osm_node_3874634072	2
q_train_313	osm_node_710392231	1
q_train_314	osm_node_4483537694	2
q_train_314	osm_node_4934728321	1
q_train_315	osm_node_868251934	2
q_train_315	osm_node_599241166	1
q_train_316	osm_node_975781269	2
q_train_316	osm_node_688657370	1
q_train_317	osm_node_4652695193	2
q_train_317	osm_node_5215108325	1
q_train_318	osm_node_1354660301	2
q_train_318	osm_node_4237183403	1
q_train_319	osm_node_4655187489	2
q_train_319	osm_node_1205641025	1
q_train_320	osm_node_3118160743	2
q_train_320	osm_node_2136747463	1
q_train_321	osm_node_3318159337	2
q_train_321	osm_node_4999420362	1
q_train_322	osm_node_2431023948	2
q_train_322	osm_node_2389597390	1
q_train_323	osm_node_391133268	2
q_train_323	osm_node_2081845524	1
q_train_324	osm_node_1936813555	2
q_train_324	osm_node_4999420362	1
q_train_325	osm_node_5115719774	2
q_train_325	osm_node_1935067681	1
q_train_326	osm_node_576880154	2
q_train_326	osm_node_3593740897	1
q_train_327	osm_node_4272867693	2
q_train_327	osm_node_671065101	1
q_train_328	osm_node_506041250	2
q_train_328	osm_node_2246689270	1
q_train_329	osm_node_820399674	2
q_train_329	osm_node_3294062828	1
q_train_330	osm_node_598171376	2
q_train_330	osm_node_287009891	1
q_train_331	osm_node_288133694	2
q_train_331	osm_node_573262199	1
q_train_332	osm_node_2828809276	2
q_train_332	osm_node_4169245889	1
q_train_333	osm_node_982125489	2
q_train_333	osm_node_4292149889	1
q_train_334	osm_node_2157074785	2
q_train_334	osm_node_2294530586	1
q_train_335	osm_node_2564191105	2
q_train_335	osm_node_2298275320	1
q_train_336	osm_node_2320354653	2
q_train_336	osm_node_1438759971	1
q_train_337	osm_node_1490859090	2
q_train_337	osm_node_2293295567	1
q_train_338	osm_node_2546393798	2
q_train_338	osm_node_2309361671	1
q_train_339	osm_node_797782961	2
q_train_339	osm_node_729665585	1
q_train_340	osm_node_2293447248	2
q_train_340	osm_node_953712729	1
q_train_341	osm_node_1286756153	2
q_train_341	osm_node_602389244	1
q_train_342	osm_node_2315713046	2
q_train_342	osm_node_3967536925	1
q_train_343	osm_node_2293427531	2
q_train_343	osm_node_1536710635	1
q_train_344	osm_node_287182947	2
q_train_344	osm_node_2190745398	1
q_train_345	osm_node_2296898952	2
q_train_345	osm_node_3294062838	1
q_train_346	osm_node_1891357372	2
q_train_346	osm_node_1687831709	1
q_train_347	osm_node_3089012688	2
q_train_347	osm_node_2276821260	1
q_train_348	osm_node_701817631	2
q_train_348	osm_node_2771835158	1
q_train_349	osm_node_2119241449	2
q_train_349	osm_node_2449021135	1
q_train_350	osm_node_2170813096	2
q_train_350	osm_node_4250167289	1
q_train_351	osm_node_559373275	2
q_train_351	osm_node_4272867693	1
q_train_352	osm_node_4940602327	2
q_train_352	osm_node_1319170089	1
q_train_353	osm_node_1687133708	2
q_train_353	osm_node_2312807384	1
q_train_354	osm_node_2458956658	2
q_train_354	osm_node_2276817909	1
q_train_355	osm_node_2264304744	2
q_train_355	osm_node_3686529426	1
q_train_356	osm_node_1798841218	2
q_train_356	osm_node_4100928786	1
q_train_357	osm_node_1917148465	2
q_train_357	osm_node_4925409723	1
q_train_358	osm_node_686516304	2
q_train_358	osm_node_1306527952	1
q_train_359	osm_node_816418040	2
q_train_359	osm_node_2201696261	1
q_train_360	osm_node_2310948766	2
q_train_360	osm_node_2293346912	1
q_train_361	osm_node_1536710638	2
q_train_361	osm_node_2326982732	1
q_train_362	osm_node_756766816	2
q_train_362	osm_node_2088030527	1
q_train_363	osm_node_2299085257	2
q_train_363	osm_node_2326981813	1
q_train_364	osm_node_1937790342	2
q_train_364	osm_node_2029429802	1
q_train_365	osm_node_961344343	2
q_train_365	osm_node_1889629704	1
q_train_366	osm_node_3523474793	2
q_train_366	osm_node_1638986498	1
q_train_367	osm_node_2276826342	2
q_train_367	osm_node_2509111870	1
q_train_368	osm_node_4333187450	2
q_train_368	osm_node_1886377563	1
q_train_369	osm_node_5492601621	2
q_train_369	osm_node_1933559115	1
q_train_370	osm_node_735116733	2
q_train_370	osm_node_1745607588	1
q_train_371	osm_node_2300367576	2
q_train_371	osm_node_2192369220	1
q_train_372	osm_node_1190561428	2
q_train_372	osm_node_2072415235	1
q_train_373	osm_node_3595913285	2
q_train_373	osm_node_2246464279	1
q_train_374	osm_node_1735949993	2
q_train_374	osm_node_1809622284	1
q_train_375	osm_node_4124937091	2
q_train_375	osm_node_2026044796	1
q_train_376	osm_node_2294580351	2
q_train_376	osm_node_574400231	1
q_train_377	osm_node_1889629704	2
q_train_377	osm_node_2326986086	1
q_train_378	r_shibuya_veggie	2
q_train_378	r_shibuya_blossom	1
q_train_379	osm_node_2300546415	2
q_train_379	osm_node_2138576974	1
q_train_380	osm_node_288743264	2
q_train_380	osm_node_2125135137	1
q_train_381	osm_node_2246454426	2
q_train_381	osm_node_1737831342	1
q_train_382	osm_node_675753365	2
q_train_382	osm_node_2546393798	1
q_train_383	osm_node_4727622188	2
q_train_383	osm_node_1968287020	1
q_train_384	osm_node_2688040818	2
q_train_384	osm_node_2301016482	1
q_train_385	osm_node_5075172121	2
q_train_385	osm_node_4940606229	1
q_train_386	osm_node_2324125705	2
q_train_386	osm_node_2892814501	1
q_train_387	osm_node_4308464440	2
q_train_387	osm_node_2303489729	1
q_train_388	osm_node_2300546415	2
q_train_388	osm_node_893125424	1
q_train_389	osm_node_2142232511	2
q_train_389	osm_node_1636167126	1
q_train_390	osm_node_2365435295	2
q_train_390	osm_node_804816892	1
q_train_391	osm_node_2300691641	2
q_train_391	osm_node_1752070580	1
q_train_392	osm_node_3549333457	2
q_train_392	osm_node_803877965	1
q_train_393	osm_node_4428036591	2
q_train_393	osm_node_4980827690	1
q_train_394	osm_node_3153646547	2
q_train_394	osm_node_3604260825	1
q_train_395	osm_node_2052484358	2
q_train_395	osm_node_5067075567	1
